A151	A152	A153	B157	B158	B159	C165	C166	C168	D174	D176	D177
Topors	2.62061355821223	2.70658293957195	3.04529304029257	2.64207348489993	2.66605669894149	2.77923715886056	2.63772557272323	2.91479096461325	2.84878886532715	2.85916289234911	2.71331622801047	2.62822211820169
Tor1a	3.09082684609202	3.09032837816098	2.98334634649042	3.27968930237065	3.30620719380368	3.0245930424558	2.8160633513579	2.75078202501951	3.31005754398358	3.05313297519763	3.03249415555795	3.1983140210427
Tor1aip1	3.59417834150416	3.36738872418934	3.15299516139054	3.52892181363932	3.16989127184282	3.41396561685163	3.28908964471176	3.51585737463945	3.27684888357929	3.31104227865567	3.31368992427205	3.44925698431368
Tor1aip2	3.29315697486283	3.22250904643508	3.06007866814646	3.25488063598235	3.04893486226063	3.1660610439041	3.02125133314142	3.12195856649237	3.21153528728312	3.12046375599072	3.08937132850428	3.26976604612402
Tor1b	2.3371909163961	2.5504877094184	2.53497046370604	2.27966220242578	2.62079294570215	2.39970542537311	2.4290813279779	2.23180439883847	2.52832073897385	2.3688800016108	2.44267022852832	2.55839685939834
Tor2a	1.99472239651725	2.36800820286295	2.21774787920346	2.33453926356506	2.48049076690273	2.41399666071641	2.37655085369806	2.16204124150496	2.32826334941119	2.11663614655524	2.31545105198229	2.45788102098525
Tor3a	2.27740775465838	1.97519867789803	1.83521674587903	1.76053451839068	1.7003769525646	1.73762433850682	1.9584887412056	1.78031687789046	1.79627908164721	1.832493585237	1.9260302628221	1.97028203509602
Tor4a	1.14925510419356	0.921304016305328	0.903235557331657	0.852265097507701	0.653631208342285	0.509368448410094	0.616481064911673	0.711415582262908	1.02545769460305	0.780802380680321	0.718844234378109	1.01357138597119
Tox	2.84199620090967	2.6895500328291	2.71570094948589	2.98727759904523	2.4291369469094	2.54136314114067	2.64845357205057	2.68133956366473	2.90253883522279	2.82287582078155	2.75490927298072	2.55554795220194
Tox2	3.67013560070148	3.50818884813119	3.68581404528169	3.67008409843352	3.36004741121255	3.13998437634997	3.44339313308014	3.29499896452119	3.82411124346293	3.63458385786602	3.59362003896382	3.36599770095132
Tox3	2.80291082041113	2.87470044202861	3.22066015748074	2.54067598737303	2.93671609742084	2.44801485122679	2.61701736791751	2.84051033442961	3.0418083318605	2.82116733378922	2.79615266167132	2.8151880518148
Tox4	3.84151792796512	3.91407501082488	3.75306332582405	3.82669597366867	3.8276904476327	3.92312932465686	3.87765150135923	3.90314828129552	3.77514054530862	3.80596320181963	3.85411039841495	3.87717119509328
Tpbg	2.69694135584337	3.10588712767474	2.73353124808306	2.55403438497424	2.93117136040992	2.8902621913049	3.130487733339	2.54580734121918	2.75190145739669	3.05581377797063	2.83599054828738	2.69136454839177
Tpbgl	1.03458627170581	1.14453611406622	0.920635645043181	0.819307374769457	0.918778893903341	1.49232972823903	1.35699389755635	0.808530743916153	0.766945755997262	0.9547500743455	1.01568653050676	1.24528356932167
Tpcn1	2.80400055958995	2.7319529025557	2.66129350676937	2.5858802669712	2.84624699493129	2.57177465952813	2.82429796204896	2.42624257033473	2.67605079078088	2.8322520439946	2.72316631019452	2.62350575610925
Tpcn2	1.50082645842811	1.27864531190748	1.07290455710575	0.915752381522461	1.39194456223854	1.21832142620006	1.31220736384134	1.07057659239671	0.966455280538026	1.30990729305262	0.980954935962969	1.44173691401594
Tpd52	3.4883333161026	3.59020783211709	3.68978362520477	3.5127047007427	3.51331342987127	3.62304312761268	3.47684578731059	3.69345112019665	3.61791316616062	3.6262943440326	3.43172434029602	3.61810294914947
Tpd52l1	2.58985578297394	2.97689282389433	2.96985370239028	3.27329478378829	3.11945529097507	3.28463534895598	2.97792405187193	2.76931305818687	3.20077758613719	3.032669922259	3.04932243074397	2.94062841497299
Tpd52l2	2.73459484112348	2.78064915030701	2.85111993763896	2.7387759101532	2.90045117538277	2.86718429130795	2.8624806978068	2.88595596250715	2.75382642534282	2.89188477548771	2.6623681631141	2.88562919799899
Tpgs1	3.40252416606359	3.19173568224358	3.29161516219135	3.57580057749991	3.34380308783459	2.94752448775042	3.63798854422259	2.90163684133749	3.4569250093686	3.36308485769148	3.27496776856398	3.4310577748759
Tpgs2	3.32324663946967	3.44410132492436	3.42440875592194	3.32218061398198	3.26503705350682	3.31316299904277	3.37827690438387	3.4018847029848	3.4111596495871	3.33716335172814	3.26204294109345	3.47963994144536
Tph1	0.188587855668216	0.988467518166553	1.53346621272578	0.566973652165852	1.44536307944506	1.35166444075435	1.12835348378314	0.492967785791408	1.18994082361733	0.995383060901946	0.897303614086702	1.13413312084394
Tpi1	6.71647429153385	6.60534494273165	6.68395114953012	6.78626604377773	6.70484394769089	6.61056202759377	6.6559802397571	6.42008954956613	6.78321708715569	6.68423374139589	6.6709181401427	6.70583056697794
Tpk1	0.8743926561464	1.07055226894677	1.02624548873156	1.1924475605448	0.954469838237247	1.06100713299099	1.0327240694588	1.45382389026578	1.05824963193057	1.02427193943085	1.09561836075088	0.944658012264521
Tpm1	4.46834067623038	4.62532790941031	4.4289950166291	4.36285657990526	4.44489438317306	4.52008594792225	4.23294665330193	4.40492933188527	4.52877880575815	4.44425854998035	4.46179796534339	4.43923920365207
Tpm2	1.96879212289035	1.74294430155943	1.57317192333922	1.98948455534677	1.28994032408208	1.91230375258514	0.739944448105326	1.10794771486248	2.14304020014901	1.80835595836504	1.59068583363968	1.50758580827243
Tpm3	4.60296516480124	4.68326540683209	4.6841173192212	4.51159863034557	4.64125856355171	4.50221439894351	4.55655835155431	4.53654125941655	4.68128139225707	4.56703335246059	4.69463785328554	4.56162609723488
Tpm4	2.96546859267608	2.87820527201559	2.92836843038844	3.08922024683409	2.95736466458197	3.08711054538631	2.80454820213832	3.15445352108639	2.95302660882899	2.95250136870235	2.91681281658597	2.98222209650154
Tpmt	1.1498633668575	1.31207612500859	1.20088817205786	1.12036641365822	1.11266616632069	1.25024047828223	1.33927318988193	1.29825677157028	1.15967798334102	1.46042662133734	1.19375266600841	0.97936987386478
Tpp1	4.45430263424219	4.22999985960886	4.15050939821318	4.05992801945921	4.17634215830501	4.24404396832476	4.30055961010372	4.17024923881235	4.04365933709551	4.2394500606226	4.11537554518272	4.34193064366414
Tpp2	3.37036910276992	3.43756614197596	3.37627316421471	3.46788578520228	3.33699393379466	3.42212513755068	3.29969802202167	3.56952760409283	3.42579539825615	3.30865395957529	3.39865753593256	3.45117313145953
Tppp	6.89570536722224	6.85507362451244	6.96101154908516	6.88772994245979	6.7688279872237	6.907172392429	6.86451557556709	7.03777329698472	6.87986280708138	6.90690646877233	6.91190213036332	6.81256560176245
Tppp3	3.44044708858209	3.07488823698877	2.827955938413	3.0746286475369	2.84829423853461	3.57298992709082	2.97509512934103	3.35951853699025	2.75661365922842	3.14969290934813	2.67154648329426	3.46979907403936
Tpr	4.1104780787464	4.23110405130425	4.11244010935426	4.06648484594791	4.11843937093385	4.14226907551933	4.19112208937094	4.10804424939159	4.12642232117696	4.22329291401181	4.08559444811633	4.11378964146627
Tpra1	2.77706917963066	2.75844974243668	2.84196416705951	2.66188611005275	2.78365642722861	2.85078878147131	2.70458259525714	2.61980967195383	2.77475116570406	2.68100933505285	2.81266521881663	2.8113110241758
Tprgl	5.35058595372401	5.09086046373167	5.23376994639915	5.43963001194743	5.32003837509912	5.30199551413581	5.1841493900489	5.25134542783426	5.27685501007949	5.30447229034683	5.23756145506731	5.26925223741574
Tprkb	3.50246405205186	3.12042842522045	3.41624628035984	3.24684414394237	3.15246666834905	3.4026736707726	3.37107896492271	3.41744993961051	3.15249979847201	3.2846358041697	3.11771341765468	3.5327825441242
Tprn	3.01799659048792	2.55312240420006	3.0006055452369	3.13134017408282	2.89285898262974	3.3324329681842	2.93972517161075	2.98449334018512	2.81166804277403	2.99462532627642	2.88937128088579	2.97823013576847
Tpst1	3.28093665589244	3.08589792012358	3.22447200600228	3.23805849085579	3.22715249225159	3.37851323857463	3.24133890456604	3.48562948246677	3.0691952985428	3.27745392293955	3.11180962701621	3.28703844095886
Tpst2	2.30795489182821	2.57213789713874	2.23536962524846	2.3979729306106	2.22748602313643	1.9744653861703	2.54099476032204	2.18604889650106	2.46922689300953	2.3186956177855	2.31620874031768	2.39467091309213
Tpt1	6.20077565545938	6.32423356838862	6.23567123865613	6.37563574199828	6.22672049518749	6.47975915985029	6.30113335681233	6.28769892687779	6.29999138682267	6.29727964869382	6.24837932872857	6.34293649236658
Tpx2	0.675778548648169	0.566449374261497	0.746736731116923	0.472315804047989	0.528608741192685	0.505515935369436	0.747014811177321	0.75149077934146	0.530077938287336	0.689294618602639	0.218902606303618	0.932252826140571
Tra2a	3.42283304247376	3.81279023770546	3.61260884739529	3.63201384220862	3.77030401841328	3.65126535004672	3.73634679573548	3.59737947692858	3.71345654956644	3.57117521069799	3.67728815323198	3.72739649264614
Tra2b	3.20516764204527	3.31170820384405	3.17919258481592	3.42002649442599	3.26959024527823	3.21224343930875	3.17280004930639	3.40662145510189	3.33949054814671	3.26408574188281	3.32421088024684	3.17257709807035
Trabd	1.6038491781539	1.57960133405076	1.53924313327832	1.49256271417403	1.57586812281886	1.53026210749372	1.83477100465253	1.55100960411285	1.43289733281959	1.40413470642845	1.5829013164244	1.77528078465605
Trabd2b	1.46477846570652	1.04042375932253	1.1605269889966	1.41806526338808	1.12698669912003	1.31534071845223	1.02098540007174	0.996166285247401	1.28860275486332	1.50454434719555	1.01615866548469	1.16370374598405
Tradd	1.47072397510515	1.37500850254349	2.24635165807113	1.43114796946568	1.7563653080413	1.65370048406472	1.20131789884484	1.41066794172093	1.92066006696199	1.32955235322404	1.69539500530789	1.78599217812232
Traf2	1.55288269205792	1.57729639112899	1.18376781541426	1.42358934026716	1.18057663092028	1.41688399697903	1.52382182303783	1.35145409860228	1.31757438178028	1.35555325565814	1.5277900701477	1.34510092643197
Traf3	3.192515444455	3.23928356696499	3.27111596132184	3.23193260518183	3.21591031547406	3.08976364706976	3.28637946793836	3.28668802457486	3.26452690938384	3.29952718866003	3.27551984185328	3.09683023093059
Traf3ip1	1.99200564215897	2.18108612902397	2.01190218667288	2.19590745423788	2.16547152066793	1.80498118777164	2.11271227257416	2.00950817912347	2.22968839403917	2.11008350015389	2.01049807837196	2.11883226859697
Traf3ip2	2.50259414834394	2.83360845146722	2.56279004530592	2.41981894516097	2.38386032830148	2.36045227416932	2.67765489837688	2.73065078290959	2.57405533960616	2.50118902305119	2.71260411901273	2.4260102441982
Traf4	1.38129693805424	1.1454651286527	1.61496594589118	1.95906050591982	1.711773997934	1.55109492082484	1.65584765276641	1.38306026777959	1.64688635434804	1.26525336695753	1.71315680681609	1.68531523766945
Traf5	1.11591629902494	1.01772662266271	0.798693154780975	0.92719605239474	1.06793940220298	0.981733778915778	0.866539969308568	0.881953849010124	0.89704020831721	0.953945592635492	1.07996393348962	0.871324874243867
Traf6	2.53004503151533	2.39841410108129	2.38897936009704	2.57351417586541	2.34376085710558	2.49301352945562	2.36337048336881	2.59660136348662	2.44156128573089	2.61101814185541	2.48784209057913	2.22294336504782
Traf7	2.890574750609	3.13485249020784	3.07402543637389	2.82084877944084	2.87596469496715	2.84585776593144	3.00249866867402	2.91141506628335	3.04742493513766	2.81924835825707	3.06918932026194	2.99345092055954
Trafd1	3.38389687985748	3.59182177696391	3.37445241983279	3.3339468857809	3.42450972267242	3.03888606565297	3.42758469957309	3.21050540299278	3.54340635481387	3.42117989149972	3.35950223255547	3.39789091139119
Traip	1.0670640727447	1.25026143601243	1.14911800939793	1.01246176404459	1.32263153706664	1.16838283904801	1.36945531850278	0.94796399594801	1.12217546316111	1.23720158257984	1.0461261040613	1.28377551208782
Trak1	4.35514829495186	4.37063941616725	4.2291173794631	4.17854855372777	4.42698545704803	4.2011003090224	4.28979374623854	4.1347313972797	4.28222394479861	4.39855144309496	4.37078851744505	4.13184972944736
Trak2	5.35956562899664	5.36685804877781	5.3229459621157	5.34907244596586	5.20724421689554	5.35137802996179	5.3376312282406	5.47653474246398	5.30551254166248	5.28565742162361	5.2272549125569	5.47073912974073
Tram1	4.12694359367786	4.08341027595367	3.92586114072066	4.12926032112471	3.95731675182809	3.86417781872106	4.07447660740528	4.37133222866133	3.98190022215301	4.09539650679663	3.99523735654838	3.9926349911347
Tram1l1	2.51142832215913	2.37921947147317	2.76148451119877	2.82295243807269	2.59704719241536	2.61530959914753	2.50249311386493	2.80061234335451	2.71340447211029	2.67160843399749	2.58044165093599	2.53152045733343
Tram2	1.20261297142547	0.955198233082723	0.803821142115531	0.761435383965489	0.683023283357742	1.01368725587629	0.570752541724974	0.888131357568919	0.810519562281701	0.813383789721804	1.00855144043219	0.769479531738593
Trank1	5.51313809509673	5.59516171779352	5.37158449013582	5.36633771616938	5.61184045066872	5.43879000805632	5.5013071999134	5.43632250478593	5.41478675707965	5.45087475633174	5.53518232064109	5.47257172375611
Trap1	4.39596798312579	4.31629382357986	4.23530909217519	4.12556441013032	4.2505845197036	4.25071893540146	4.23382971356243	3.9930510642026	4.24523410297944	4.24985005632733	4.19602387639367	4.35602745464636
Trappc1	3.89766437140107	3.65141920520474	3.7888229866676	3.5536036495118	3.70608628618784	3.83435705515939	3.82923483914327	3.3383251706195	3.63981647504774	3.68072707191392	3.56803869305506	4.00953446685284
Trappc10	4.10812925894644	3.99380908110563	4.12589075174518	3.95450093895156	4.20718609869491	4.10806112912374	4.05584603153827	4.02932914810043	4.00604034904722	4.11219782908557	4.00787705357071	4.11011489880333
Trappc11	3.46920740418506	3.68944421039367	3.71177765456142	3.60564398359266	3.70724374122287	3.68570258887326	3.700720969056	3.67857670003221	3.67695050244666	3.63934548714185	3.72049475382983	3.58243781776881
Trappc12	2.91694116574638	3.12640399053234	3.02231715616535	2.88329629574886	3.12459302309738	3.05768613490029	3.11836324181304	3.00857225679028	2.97302957977643	2.94148588475676	3.06856213489306	3.08075497045717
Trappc13	3.81638793123623	4.02443935862447	4.00896779441905	4.03496931979222	3.79595400756048	4.10625987870541	3.85429655153172	4.11414361867431	4.0582461436141	4.1248578261719	3.81954357407866	3.89857219589664
Trappc2	3.12745217614885	2.97736995922326	3.42854659770828	3.35852286251815	3.23888563510702	3.14357954073314	3.16058558889717	3.36943124885184	3.32064566391157	3.32301664434805	3.02090486506655	3.27609351748443
Trappc2l	2.36886996240015	2.28470402385606	2.18291954996807	2.32057459772697	2.4784550857467	2.63015285852503	2.13595754382238	2.12613160530341	2.2592067931091	2.27235852380414	2.40252758653555	2.31008678911764
Trappc3	4.31575931654984	4.53826414552601	4.24358513188857	4.06916840308916	4.04015585112377	4.35821674927907	4.36511327134686	4.19741074498192	4.23655205286354	4.37194097625374	4.15153229791214	4.32688883946165
Trappc4	2.63079186448131	2.50096985548759	2.78712735878373	2.72283647171175	2.60509685442498	2.80593821736534	2.74653184719489	2.76659245637463	2.64067625622199	2.93760358904152	2.56637159573402	2.52739138502802
Trappc5	2.37674190163697	2.30242123472188	2.4931524401536	2.51005710036025	2.34969251813176	2.45171520819191	2.34619515799855	2.35967562157687	2.49925236460311	2.55218837280892	2.26308039348592	2.40381407816961
Trappc6a	1.42692971743059	1.39819959481357	0.80336826879724	0.729351601108968	1.15794161478331	0.887150719684472	1.38351376977974	1.04170733009303	0.72489372911423	0.229705868041947	1.59266810083767	1.50722048292587
Trappc6b	3.36219180619784	3.62480556424363	3.63809342069335	3.47911425786534	3.59642437823124	3.51343302395387	3.43532563530483	3.64667032694374	3.63767115310772	3.53717609447416	3.54421464308561	3.49273635445217
Trappc8	3.11625292343673	3.09839467775325	3.103138614416	3.19007726792685	3.18327442650994	3.26260882760361	3.23669934299986	3.24175687036768	3.06132581719933	3.15198585335907	3.11479301715567	3.20526929405808
Trappc9	3.21502137899385	3.30626617062625	3.21103820617262	3.09352173584323	3.36237225483273	3.18666442649156	3.16453181231125	3.1128407441069	3.23516724628545	3.24134367802571	3.15588280660538	3.2793429130996
Trdmt1	1.89225623786221	1.80612222590579	1.87185017848385	1.73002423585955	1.58929615173711	1.78305644194067	2.00853166964004	2.19168118588144	1.64313257737329	1.83424262347446	1.72407934040914	1.86799120430211
Trem2	2.08902569084073	1.55843449304759	1.86797950011879	1.90147545973711	1.78391159909233	1.36159529694514	1.70613671797281	2.12105802807586	1.78727803431247	2.027975060449	1.74807190782582	1.54599355298971
Trf	6.83646297111438	6.77010822602184	6.2378722831584	6.679766095318	6.51481917146209	7.09094113776032	7.11566768069946	6.83951526854892	6.2247881135735	6.93565269499746	6.58331966135967	6.6259507273978
Trhde	3.30451420470613	3.26936589481252	3.64480057873715	3.22743136336055	3.4640343050153	3.32403904537587	3.40905814923903	3.57338711696923	3.36725590755529	3.47303262504398	3.50190824558237	3.1578053474059
Trhr	1.03062726556434	0.954433880494987	1.43689020953356	1.19924313410163	1.14191806172855	0.483121339183265	0.914280396907972	0.961864448465594	1.48370883107375	1.04707326189191	0.896916803065533	1.24690439337677
Trhr2	1.53873664340033	1.74849323956949	1.8739998274332	1.42058155541478	2.10793111897701	2.15884722651056	1.47499421621676	1.99638936634404	1.59459427115836	1.45121537939447	2.08909974674749	1.65495105719861
Triap1	1.99251469982562	1.76591134958734	2.51475137186805	1.75783212314505	2.12487773066751	2.24004263424216	1.74219945496371	2.11573241137162	2.05860458229539	2.06403485017452	2.24668637712292	1.73820921454138
Trib1	2.30381221311915	2.77346115332558	2.56377019547968	2.19382453551763	2.30737436707361	2.10622192200651	2.26818152770045	2.39839502006305	2.65159588153718	2.31060697912163	2.43593537209159	2.42870204865413
Trib2	3.00620948099355	3.22638528959857	3.40307806248628	3.17099273815186	3.09094438606532	3.01410018235001	3.27166671266691	3.39095086095606	3.31043619540792	3.27351446857682	3.19683338756264	3.06432592821777
Trib3	0.646444749980752	0.274205125115198	0.675732673694938	0.719709528379602	0.427556154686615	0.817941965637701	0.489030302575048	0.365877725434399	0.584385068386497	0.538173523073031	0.488932177189681	0.679715008723766
Tril	3.65485122694089	3.45673106301174	3.41255099393655	3.57603595584891	3.52823108762536	3.43871822189631	3.3232603085465	3.45753235309076	3.52911452778852	3.59606710249866	3.48763935095806	3.39333331446073
Trim11	2.39445769540143	2.2626897629218	2.19292844339276	2.16613348886436	2.67091327875408	2.51471466895964	2.32088954619845	2.32416040260527	2.09972240767872	2.42699852434657	2.14802521714746	2.45749435129672
Trim12a	1.11966613415095	0.883208893465296	0.76281134472329	1.05670870762944	0.388752176441381	0.676593010693798	0.76764516926378	1.00985223168188	0.892917940685697	0.679270563356762	0.816303980398485	0.978727098763114
Trim12c	1.50170417872457	1.27289656913436	0.867510090375685	1.04373145406221	1.25046949824568	0.892533753544246	1.04335273668936	1.3943228229501	0.963077673278305	1.22699560402239	0.893395028174145	1.29877886899959
Trim13	2.68923747582409	1.9376015547473	2.45173436946997	2.67615166192001	2.15929026789574	2.13411765424474	2.25313654192851	2.36483571428022	2.39256733296568	2.08005606405309	2.64311667801584	2.28463318806304
Trim15	0.679674911378629	1.11699497401001	0.759769906484215	0.650545686642269	0.946616817578208	0.794707139764242	0.66487899164625	0.0124772412526712	1.10302169796549	1.08110935681007	0.577310008549152	0.822016575169632
Trim17	1.77317349686145	1.64301050323924	1.59572363072288	1.61911837028812	1.49804939148025	2.04038882222059	1.79073017382928	1.72499645601517	1.4358625936292	1.41296453718751	1.69688573287298	1.9451555835746
Trim2	4.62409167453515	4.54102875912541	4.64736200111546	4.82509201936073	4.60693183642753	4.72094816480146	4.65337598159691	4.83472836241804	4.6385301512289	4.55237811630367	4.5551076786665	4.84311963508282
Trim21	0.783419907884106	0.629232300185155	0.473132784711452	0.731032268165338	0.41315131557785	0.34046627329469	0.358240734500785	0.83800377578004	0.656981552265924	0.775680250758009	0.400616326114682	0.486386535314929
Trim23	3.63546973166324	3.75885743900532	3.89638852627	3.82993775680232	3.76363588075069	3.82131949296736	3.68793534102039	4.07945272305571	3.83897867783641	3.82139704023305	3.67603675214863	3.80532356086655
Trim24	2.96612028077438	2.76639239100995	2.74360003876926	2.73437377020744	2.72275536109683	2.63858364008199	2.76872849002631	2.91421949485607	2.69661106504563	2.79013770539806	2.73548367925469	2.78758232786794
Trim25	1.54627905817105	1.68569824857128	1.45363131039666	1.4582523156637	1.51272065372527	1.60678512472373	1.34389775669672	1.58279429020725	1.5419715457674	1.51192048888851	1.51956225372804	1.52401781408567
Trim26	1.97897891107359	1.85996257933281	1.86754267112143	1.76999482826875	1.6696623758795	1.80761737209624	1.88244526550557	1.73416680493564	1.82171713745774	1.87561609369071	1.77079915934907	1.88197534798676
Trim27	1.82694440011783	1.95382062343545	1.98838344117683	1.93800343159933	2.04223077854736	1.90001958786932	2.23142017265907	1.77198471525505	1.95313548864494	1.88807001771869	2.08553497899027	1.95848016853068
Trim28	3.94634628493854	4.16297029321529	4.18797092238455	4.00731931000665	4.16108863592802	4.05478072044634	4.13967669946293	3.94421315228981	4.17251931493897	3.95599816943132	4.17008806443566	4.1630875494196
Trim3	4.31566352971562	4.43581459114151	4.44078512433547	4.33722726493541	4.49426051276597	4.32278093915387	4.52442168372592	4.15215336367412	4.45256380460174	4.381186135467	4.51896719494845	4.33856687492912
Trim30a	1.65881672974988	1.06491262098271	1.08822058038941	1.1933161909037	0.857989181167594	1.16539084680272	0.891869647930184	1.18162732994239	1.09418248188185	1.29228095244484	1.13264044039512	1.01746954763239
Trim30d	0.904655069744231	1.05412385111439	1.0118754169547	0.944185701310957	0.834813069267542	1.03528899899122	0.773597218631199	0.728975703122647	1.12203040161128	0.953645522592827	0.965814281354468	0.919385017117536
Trim31	0.700945699925763	0.73146471925107	0.81288529009648	0.921466894052873	1.19251143257342	0.58916122759854	1.00882149363359	0.48368000339926	0.924027629327797	0.81065578446556	0.77721340578378	0.972205893555025
Trim32	5.70947605768918	5.80296272164497	5.89022436047923	5.8068203446317	5.82986896131541	5.76262053991131	5.88828250353615	5.69946163289632	5.87927624185971	5.83725920363152	5.73576413106745	5.87387267383561
Trim33	4.1962143823983	4.24279003593076	4.17721382800483	4.27970347800491	4.09797106883172	4.14692792240668	4.09466895424445	4.42415082581306	4.2351558153514	4.13671663078064	4.18213776087104	4.22094396592518
Trim34a	1.33963912822248	0.930690328289228	1.06278967707704	1.17420600163496	0.711583058734564	1.20101475575799	0.589456143840574	1.09951374654381	1.11331093911304	1.03016819169568	0.959772631249159	1.04490909214238
Trim35	4.56405390553106	4.47382323354155	4.50893724993551	4.56039429330655	4.6108621376013	4.60848220213423	4.59944045653567	4.54599263509641	4.47317036420415	4.58080651198855	4.56050312299627	4.51731152652248
Trim36	1.55183270170242	1.42814419719023	1.30735139030212	1.75379417915846	1.33138558275537	1.7433556329324	1.34490094179551	1.70988774129881	1.44907156947542	1.60997189357473	1.24515746698553	1.59124970305285
Trim37	5.97272706925643	5.95417821378884	5.93429295798436	6.01198267433771	5.97400493148992	6.08798801168254	5.95770972242719	6.10628600360045	5.92095483402377	6.02098110697806	6.02130486810694	5.88581297102207
Trim39	2.41566264032593	2.56908884856197	2.43867907135889	2.33841724619423	2.41544823949405	2.49704651577814	2.37276233011568	2.43446786839508	2.44847659529131	2.33693380958491	2.45058741900994	2.52313404234938
Trim41	3.16721786004623	3.24740200386799	3.46288034536251	3.24165003286905	3.57495887869441	3.37590332272281	3.49158835084327	3.31198978008328	3.31019499352224	3.55168457790859	3.42608225133822	3.09092338103967
Trim43a	1.47138952459893	1.25007333909362	1.20419376097861	1.4334552097602	1.43608623590007	1.46291727326451	1.15255445728231	1.07462237530659	1.35153795689523	1.3900919974701	1.48086758587997	1.15310489833125
Trim43c	1.90193005037419	2.06113990399592	1.42670496349138	1.50223736234566	1.16288575779832	1.61802294103946	1.58004086095762	1.59594425663882	1.59459045783146	1.23829403981515	2.00000486520537	1.62941461478753
Trim44	6.22006379954228	6.2290165191797	6.29206880869968	6.1788997397659	6.23043530354936	6.24112938581287	6.13676594987316	6.40506534477491	6.22097714165924	6.22762338330739	6.26485818961437	6.16295592770413
Trim45	1.42979015800893	1.02528004553811	1.29429347903852	1.20276357261705	1.23711086026107	1.11708005758375	1.12997145223979	0.753196851607406	1.29081885830074	1.37389971553258	1.20733169586728	1.08039965583684
Trim46	4.27284452922031	4.46393244020413	4.31515477030574	4.14728570754498	4.30650810872266	4.3653058831996	4.36010108084115	3.96960133155236	4.34423449011288	4.19886556552664	4.3774560294764	4.39099777101718
Trim47	1.37740370832104	1.06328181276719	1.39962897733902	0.877802366274684	1.12894199129759	1.1292618454207	1.09149489838971	1.03666775783641	1.11270943586922	1.18565873177317	0.87553152463578	1.44050549317947
Trim56	1.28009715352606	1.07200919332376	1.2825256980846	1.04332859823907	1.01087396876568	0.963824124226997	0.878196576585947	1.24979472782727	1.19043285335505	1.15962896231054	1.06681561741742	1.05974191346699
Trim59	3.07758438669369	2.80039900834222	2.76518447610635	3.3683145530366	2.67576702470692	3.52807585317528	3.01742434457993	3.03426323127101	2.86362456226908	3.12539352733846	2.90231268172809	2.97853382556591
Trim62	2.25542579724439	2.25016046955692	2.24902369491107	2.05001783328388	2.17636331043457	2.13057356348312	2.47252174262071	1.95656052924831	2.15409031340144	2.27359416006191	2.13074537779885	2.29164809606322
Trim65	1.4851537295822	1.36826503724187	1.46261456911825	1.39374130110242	1.47876014600603	1.44684910612339	1.3525715949424	1.49938783495176	1.39669720433663	1.4640510615234	1.49958460922801	1.3141385249185
Trim66	3.25247370043541	3.31738854424117	3.05588357358791	3.15881393057256	3.11644510359142	3.18701558234339	3.14015992360768	3.19535070518506	3.16439826097701	3.29166742260641	3.23610736184489	3.0115023026642
Trim67	0.870295228798003	0.621753443724395	0.82440341820055	0.724116906193547	0.885385733207531	1.01179168206479	0.989526105665764	0.733505307793824	0.601207315552729	0.812323472937467	0.919766230924243	0.74877043825095
Trim68	1.54214739070256	1.42528749068293	1.08687898689896	1.11829481227233	1.1564695083973	1.40253079467944	1.30896820519772	1.0680375317699	1.12820595978908	1.35742347331706	1.3575174869305	1.16615473316623
Trim7	0.731258123341127	0.658757263172575	0.775242865272155	0.602236827693716	0.688251160637297	0.804719453425032	0.359878909289179	0.790304679126398	0.725378915758985	0.826025697408828	0.770433316055066	0.394525355022712
Trim72	0.101475715488749	1.30125911175049	1.69764015312089	0.82410627091925	1.67337558010361	0.725082979885774	2.25264934976739	0.0249728176724364	1.53877470364588	1.25898841479388	0.813324320090117	1.62371578856634
Trim8	4.60333396319608	4.68330666371401	4.60731619008643	4.50355629368071	4.91887929745876	4.54661125140495	4.40451606058247	4.29850476430341	4.73459241668013	4.64088960586025	4.65644564351196	4.56452284249529
Trim9	4.81515509672924	5.07417397273064	4.97602734719672	4.87758251830721	4.99522630143605	4.84109929067448	5.02667391755096	4.96823590513594	5.00009670024594	5.01533098482708	5.09396342601714	4.73428218604055
Trio	4.09020755828976	4.21158802985604	4.1343444105321	3.95184308072669	4.21621434521169	4.10078501192861	4.2267637911893	4.01867416549318	4.06699502277973	3.95711724008281	4.19056012254364	4.24803344251447
Triobp	1.02547844950066	1.01182593653854	0.993797656672961	0.874922281707106	0.945528426663676	0.722574511905591	1.00513665312502	0.937418204681285	0.974056364421218	0.872152949548263	1.08759079965205	0.898164609682763
Trip10	1.68183911516322	1.70479563566991	1.4300861922833	1.41453537645407	1.35408629684828	1.58197564453999	1.20560016750636	1.37728279356217	1.57724051999709	1.4852843676026	1.14873424340138	1.86411049528837
Trip11	3.51031813025145	3.61154350187697	3.49914810101806	3.53234648799787	3.54776725403927	3.568816967731	3.52930683526094	3.67513063920496	3.51349681548463	3.47203215163961	3.50311954748751	3.64385673450271
Trip12	4.64893163988336	4.637776316768	4.55078944491789	4.627161874703	4.54541676829636	4.57695295750582	4.54387057503401	4.72021757556481	4.58481505533715	4.5265314492546	4.65373755502671	4.59340964303381
